source_id,target_id,distance
16,98,597.126410
16,99,646.034770
17,18,60.401947
17,19,117.096352
17,20,535.583810
17,21,477.226085
17,22,401.393735
17,23,309.313953
17,24,221.282089
17,25,157.706289
17,26,119.469256
17,27,65.713705
17,28,79.987241
17,29,145.198951
17,30,546.089540
17,31,472.564836
17,32,386.158838
17,33,344.938879
17,34,244.918005
17,35,225.074674
17,36,140.464248
17,37,136.378652
17,38,138.337056
17,39,206.135374
17,40,548.093381
17,41,475.564639
17,42,411.804000
17,43,364.993496
17,44,289.958321
17,45,268.135941
17,46,200.101132
17,47,225.681714
17,48,233.622699
17,49,270.586133
17,50,614.210807
17,51,511.984706
17,52,469.824114
17,53,402.542436
17,54,350.547201
17,55,332.485433
17,56,288.014460
17,57,272.053420
17,58,275.135340
17,59,317.004024
17,60,610.812415
17,61,544.787619
17,62,509.968461
17,63,441.489175
17,64,406.912086
17,65,389.489878
17,66,358.987183
17,67,352.214243
17,68,389.827927
17,69,390.264151
17,70,649.552671
17,71,591.755930
17,72,558.480337
17,73,524.779827
17,74,486.308858
17,75,433.377756
17,76,441.948174
17,77,449.297239
17,78,440.123318
17,79,488.937108
17,80,705.403182
17,81,655.983715
17,82,616.523160
17,83,592.195428
17,84,542.672697
17,85,538.787642
17,86,490.778982
17,87,517.676935
17,88,542.189961
17,89,550.773983
17,90,769.571336
17,91,685.434097
17,92,673.829316
17,93,634.101121
17,94,623.147046
17,95,603.093368
17,96,593.391121
17,97,602.016424
17,98,585.716436
17,99,627.569433
18,19,72.279150
18,20,589.789558
18,21,532.429917
18,22,456.753068
18,23,366.005166
18,24,278.903157
18,25,216.891012
18,26,179.820772
18,27,110.141957
18,28,84.397682
18,29,114.624512
18,30,603.467767
18,31,530.838590
18,32,444.581202
18,33,404.637157
18,34,305.249960
18,35,285.006901
18,36,196.696087
18,37,180.513492
18,38,148.315029
18,39,200.119354
18,40,607.630262
18,41,535.638471
18,42,472.138630
18,43,425.370599
18,44,349.899320
18,45,325.366260
18,46,247.144930
18,47,262.720320
18,48,250.738551
18,49,276.944976
18,50,674.532952
18,51,572.336925
18,52,529.934357
18,53,461.086608
18,54,407.916059
18,55,385.680996
18,56,334.775372
18,57,309.328985
18,58,300.253949
18,59,326.802424
18,60,671.157358
18,61,604.934653
18,62,568.564447
18,63,499.412102
18,64,462.951614
18,65,439.347301
18,66,402.441619
18,67,382.031805
18,68,414.508090
18,69,399.189612
18,70,709.453502
18,71,650.364060
18,72,615.049940
18,73,580.834784
18,74,537.455677
18,75,478.815204
18,76,483.380890
18,77,481.421757
18,78,462.958606
18,79,505.776332
18,80,764.757544
18,81,713.904726
18,82,672.263638
18,83,645.154098
18,84,591.000906
18,85,583.334709
18,86,528.578137
18,87,547.108159
18,88,563.954292
18,89,568.000895
18,90,827.581309
18,91,741.776112
18,92,727.065887
18,93,684.866325
18,94,669.158576
18,95,646.954584
18,96,630.576912
18,97,631.740338
18,98,608.883670
18,99,644.177403
19,20,652.516222
19,21,593.882753
19,22,518.046268
19,23,425.390942
19,24,336.902862
19,25,271.718009
19,26,229.516930
19,27,134.997382
19,28,77.933849
19,29,49.011598
19,30,661.163537
19,31,586.569883
19,32,500.138896
19,33,455.951129
19,34,352.727218
19,35,324.580454
19,36,227.198524
19,37,191.639871
19,38,122.107622
19,39,148.392318
19,40,658.937457
19,41,584.087468
19,42,518.102657
19,43,467.835130
19,44,388.306433
19,45,353.089647
19,46,256.815790
19,47,256.180445
19,48,219.732354
19,49,232.576775
19,50,719.841494
19,51,617.457160
19,52,567.832008
19,53,490.935350
19,54,434.351356
19,55,401.663247
19,56,339.741770
19,57,300.541004
19,58,275.811116
19,59,283.855555
19,60,711.372792
19,61,642.735269
19,62,597.574095
19,63,526.478367
19,64,484.575522
19,65,447.211631
19,66,399.782368
19,67,360.309559
19,68,385.461978
19,69,353.313606
19,70,744.615528
19,71,678.850114
19,72,636.583078
19,73,601.140900
19,74,546.368148
19,75,477.820878
19,76,475.711924
19,77,460.345386
19,78,430.652186
19,79,466.040027
19,80,796.226411
19,81,739.300884
19,82,690.930217
19,83,656.935538
19,84,593.635053
19,85,579.262336
19,86,514.624238
19,87,521.439964
19,88,528.833835
19,89,527.852682
19,90,852.772658
19,91,761.760382
19,92,738.880664
19,93,691.471426
19,94,666.731780
19,95,641.019196
19,96,614.405558
19,97,605.406664
19,98,574.843407
19,99,602.604693
20,21,61.487188
20,22,135.500840
20,23,229.655680
20,24,317.866148
20,25,384.488355
20,26,429.950515
20,27,534.949489
20,28,594.998844
20,29,673.108066
20,30,79.903652
20,31,117.999932
20,32,176.111427
20,33,233.657311
20,34,328.771130
20,35,376.202025
20,36,465.036648
20,37,526.157639
20,38,617.001429
20,39,690.159911
20,40,163.854859
20,41,195.366862
20,42,235.785795
20,43,281.544555
20,44,342.943643
20,45,408.960607
20,46,509.009709
20,47,564.955199
20,48,647.450578
20,49,703.936624
20,50,255.622286
20,51,228.898240
20,52,296.963178
20,53,364.302914
20,54,393.757477
20,55,458.064149
20,56,516.563783
20,57,576.185402
20,58,637.669817
20,59,723.339027
20,60,307.160985
20,61,308.054627
20,62,379.001604
20,63,384.792967
20,64,422.156609
20,65,508.032953
20,66,561.263448
20,67,652.111691
20,68,702.089931
20,69,778.094290
20,70,375.304267
20,71,409.750616
20,72,455.480306
20,73,453.574513
20,74,524.609924
20,75,571.157738
20,76,613.229297
20,77,690.908759
20,78,744.264661
20,79,811.969623
20,80,441.326891
20,81,467.345377
20,82,503.896462
20,83,546.347468
20,84,589.673093
20,85,632.847651
20,86,671.031409
20,87,753.208292
20,88,821.991895
20,89,856.047829
20,90,538.293337
20,91,529.817983
20,92,589.306474
20,93,606.881391
20,94,666.173820
20,95,679.036329
20,96,740.741763
20,97,809.708279
20,98,845.097452
20,99,919.845909
21,22,75.838714
21,23,169.397074
21,24,257.984305
21,25,324.488998
21,26,369.691548
21,27,474.570726
21,28,534.972390
21,29,613.312366
21,30,88.290148
21,31,76.194710
21,32,115.848904
21,33,173.428227
21,34,267.289508
21,35,314.822372
21,36,403.667892
21,37,464.740358
21,38,555.904331
21,39,628.872882
21,40,152.314199
21,41,157.538026
21,42,184.779112
21,43,225.788706
21,44,283.088281
21,45,349.040661
21,46,447.748112
21,47,503.868572
21,48,586.042493
21,49,642.517385
21,50,250.131228
21,51,199.447589
21,52,256.049333
21,53,313.469739
21,54,338.291750
21,55,401.181619
21,56,457.268652
21,57,515.900564
21,58,576.837962
21,59,662.268881
21,60,293.283525
21,61,280.151486
21,62,340.833428
21,63,337.791299
21,64,370.953210
21,65,453.801411
21,66,504.267263
21,67,593.048226
21,68,643.244411
21,69,717.642208
21,70,360.946209
21,71,381.663172
21,72,419.291618
21,73,413.366983
21,74,477.156665
21,75,518.051587
21,76,559.314595
21,77,634.882543
21,78,686.213873
21,79,753.846681
21,80,429.159343
21,81,443.943622
21,82,471.695489
21,83,508.192090
21,84,544.108221
21,85,584.810967
21,86,617.997422
21,87,698.520122
21,88,765.907873
21,89,799.089184
21,90,524.960736
21,91,504.674505
21,92,557.383179
21,93,569.131895
21,94,623.440171
21,95,633.781279
21,96,691.387018
21,97,757.509265
21,98,790.335299
21,99,864.085199
22,23,94.170842
22,24,182.436059
22,25,249.032690
22,26,294.451278
22,27,399.449194
22,28,459.554992
22,29,537.762483
22,30,152.968839
22,31,98.970479
22,32,66.559099
22,33,116.604060
22,34,197.527775
22,35,246.479016
22,36,330.991282
22,37,392.353399
22,38,481.981650
22,39,555.576176
22,40,191.187737
22,41,161.539399
22,42,157.934580
22,43,182.511663
22,44,223.697559
22,45,288.286679
22,46,379.747886
22,47,436.796891
22,48,516.430667
22,49,572.699847
22,50,285.855234
22,51,210.509301
22,52,243.598556
22,53,278.365026
22,54,291.371234
22,55,349.289083
22,56,397.655155
22,57,452.435246
22,58,510.848262
22,59,594.897517
22,60,317.298467
22,61,286.761909
22,62,328.636935
22,63,309.780575
22,64,333.258107
22,65,407.748572
22,66,450.889264
22,67,533.346523
22,68,583.973341
22,69,652.902259
22,70,381.506476
22,71,383.457329
22,72,407.747311
22,73,395.392722
22,74,444.845497
22,75,473.717106
22,76,512.788759
22,77,582.972339
22,78,628.982041
22,79,696.183359
22,80,450.318227
22,81,450.454121
22,82,465.040683
22,83,491.558877
22,84,514.283899
22,85,549.942002
22,86,572.886513
22,87,649.314890
22,88,713.235426
22,89,744.224663
22,90,542.708680
22,91,507.477237
22,92,549.570963
22,93,552.185697
22,94,597.615068
22,95,603.475726
22,96,653.084526
22,97,713.236173
22,98,740.539672
22,99,811.811305
23,24,88.696488
23,25,155.099809
23,26,200.342221
23,27,305.304797
23,28,365.576486
23,29,443.934780
23,30,237.666465
23,31,167.845280
23,32,85.534578
23,33,79.799240
23,34,111.198695
23,35,160.804033
23,36,238.295484
23,37,299.754362
23,38,388.108834
23,39,462.039031
23,40,253.364257
23,41,196.491244
23,42,156.805646
23,43,149.400666
23,44,155.333356
23,45,213.476212
23,46,292.265871
23,47,349.985113
23,48,426.275054
23,49,482.172817
23,50,336.982052
23,51,243.698434
23,52,244.613056
23,53,244.216165
23,54,238.306984
23,55,285.550663
23,56,321.318717
23,57,370.058581
23,58,424.832967
23,59,506.898005
23,60,354.016262
23,61,306.210391
23,62,321.570616
23,63,283.032207
23,64,291.135331
23,65,350.284408
23,66,382.090034
23,67,454.953345
23,68,505.659836
23,69,567.630460
23,70,410.794527
23,71,390.437020
23,72,396.801224
23,73,376.737444
23,74,405.008926
23,75,416.734173
23,76,451.998661
23,77,514.022799
23,78,552.836294
23,79,619.037344
23,80,477.487190
23,81,460.138072
23,82,457.878320
23,83,470.763929
23,84,475.637306
23,85,503.815495
23,86,512.908230
23,87,583.069744
23,88,642.076996
23,89,670.171712
23,90,563.072910
23,91,510.651136
23,92,538.301106
23,93,529.251462
23,94,562.245874
23,95,562.214826
23,96,600.720787
23,97,652.567619
23,98,672.728839
23,99,740.491787
24,25,66.634756
24,26,112.339153
24,27,217.367197
24,28,277.133043
24,29,355.342841
24,30,324.821208
24,31,252.046229
24,32,166.046332
24,33,133.013677
24,34,71.186704
24,35,106.967833
24,36,157.779800
24,37,218.440020
24,38,302.325648
24,39,377.148592
24,40,331.795334
24,41,265.184687
24,42,209.873443
24,43,178.406572
24,44,138.427832
24,45,174.152993
24,46,222.943904
24,47,280.329417
24,48,349.069909
24,49,403.799489
24,50,407.051454
24,51,307.648794
24,52,286.809810
24,53,254.861538
24,54,227.905181
24,55,256.016588
24,56,270.653153
24,57,307.704525
24,58,355.161825
24,59,432.870185
24,60,414.613127
24,61,357.248702
24,62,350.796655
24,63,297.109097
24,64,288.220502
24,65,324.717020
24,66,339.902590
24,67,396.817489
24,68,446.704450
24,69,497.512149
24,70,464.358815
24,71,427.704152
24,72,418.353930
24,73,392.124745
24,74,397.350481
24,75,388.632476
24,76,417.895188
24,77,467.801854
24,78,496.218266
24,79,560.202180
24,80,527.629846
24,81,497.034770
24,82,480.365723
24,83,480.042219
24,84,466.475245
24,85,485.532713
24,86,478.111242
24,87,539.032653
24,88,590.920516
24,89,614.934816
24,90,606.031256
24,91,540.586067
24,92,554.568919
24,93,534.608633
24,94,554.082536
24,95,547.763317
24,96,573.045121
24,97,614.281240
24,98,625.446600
24,99,688.095127
25,26,45.969775
25,27,150.829575
25,28,210.522530
25,29,288.836759
25,30,389.451956
25,31,315.111616
25,32,228.661142
25,33,187.957633
25,34,94.284838
25,35,97.567577
25,36,101.038098
25,37,158.339031
25,38,237.093318
25,39,312.389836
25,40,390.756860
25,41,319.712246
25,42,258.457158
25,43,216.923179
25,44,154.116432
25,45,163.648512
25,46,176.145897
25,47,230.827300
25,48,291.006701
25,49,344.227359
25,50,460.012434
25,51,358.502601
25,52,325.481018
25,53,275.062489
25,54,235.159361
25,55,245.398389
25,56,240.100298
25,57,264.451570
25,58,303.905290
25,59,376.780576
25,60,461.419019
25,61,399.100487
25,62,378.721438
25,63,317.071009
25,64,296.525030
25,65,313.319122
25,66,313.816894
25,67,355.119621
25,68,403.407459
25,69,444.180582
25,70,505.822279
25,71,458.909744
25,72,438.961535
25,73,409.136808
25,74,397.222556
25,75,372.667282
25,76,396.155372
25,77,434.908377
25,78,454.196110
25,79,515.634928
25,80,565.935388
25,81,526.660612
25,82,500.192272
25,83,490.342916
25,84,463.276350
25,85,474.844421
25,86,454.417485
25,87,506.804160
25,88,552.298106
25,89,572.796998
25,90,638.442163
25,91,564.634820
25,92,568.578668
25,93,540.938023
25,94,549.899060
25,95,538.863291
25,96,553.427403
25,97,585.727401
25,98,589.598916
25,99,647.655250
26,27,105.044899
26,28,165.404951
26,29,244.049977
26,30,432.722117
26,31,357.369193
26,32,271.043124
26,33,226.682907
26,34,125.450270
26,35,110.122397
26,36,66.956620
26,37,117.143939
26,38,191.368528
26,39,266.820971
26,40,429.879042
26,41,356.387665
26,42,292.334759
26,43,246.107385
26,44,173.958508
26,45,165.558956
26,46,147.043264
26,47,197.407928
26,48,249.885162
26,49,301.760823
26,50,494.742585
26,51,392.519529
26,52,352.259970
26,53,291.396607
26,54,244.591905
26,55,242.051543
26,56,221.930634
26,57,235.388106
26,58,267.852250
26,59,336.596681
26,60,492.022102
26,61,426.965617
26,62,397.832780
26,63,332.155283
26,64,304.468552
26,65,307.156382
26,66,296.895774
26,67,325.725068
26,68,372.310393
26,69,405.621082
26,70,532.572630
26,71,479.212887
26,72,452.437633
26,73,420.605974
26,74,397.233183
26,75,361.954011
26,76,380.901594
26,77,411.089739
26,78,423.610988
26,79,482.866902
26,80,590.193901
26,81,545.324645
26,82,512.485187
26,83,496.274487
26,84,460.228083
26,85,466.430640
26,86,437.014968
26,87,482.827856
26,88,523.509481
26,89,541.452910
26,90,658.299948
26,91,579.249789
26,92,576.333903
26,93,543.663598
26,94,545.288787
26,95,531.067298
26,96,538.007331
26,97,563.812586
26,98,562.557188
26,99,617.182075
27,28,62.083624
27,29,140.799860
27,30,535.755598
27,31,459.443945
27,32,373.615785
27,33,325.891641
27,34,221.163671
27,35,189.959363
27,36,92.381922
27,37,71.664013
27,38,91.890994
27,39,167.103842
27,40,527.659060
27,41,451.408653
27,42,384.542420
27,43,333.347945
27,44,253.361728
27,45,219.883607
27,46,137.414271
27,47,159.969676
27,48,174.540761
27,49,217.611535
27,50,585.651099
27,51,483.359349
27,52,432.846464
27,53,357.382860
27,54,302.017831
27,55,276.004891
27,56,225.346688
27,57,206.374132
27,58,211.514009
27,59,260.591217
27,60,576.392288
27,61,507.770798
27,62,464.518778
27,63,394.098036
27,64,355.023493
27,65,329.259179
27,66,294.777375
27,67,286.980321
27,68,325.701767
27,69,333.364610
27,70,609.995318
27,71,546.110936
27,72,507.374576
27,73,472.669758
27,74,427.314162
27,75,370.149397
27,76,377.159069
27,77,383.670129
27,78,376.391645
27,79,427.265368
27,80,662.534822
27,81,608.039408
27,82,563.699127
27,83,535.206373
27,84,481.283300
27,85,475.214454
27,86,425.288706
27,87,452.292358
27,88,478.528976
27,89,488.722623
27,90,721.722091
27,91,633.697921
27,92,617.163312
27,93,574.740187
27,94,560.346254
27,95,539.262219
27,96,527.865861
27,97,536.543970
27,98,521.562146
27,99,565.562411
28,29,78.872731
28,30,597.427885
28,31,521.316502
28,32,435.360230
28,33,387.964364
28,34,283.241681
28,35,251.070220
28,36,151.752490
28,37,113.785499
28,38,64.416661
28,39,126.384616
28,40,589.701958
28,41,513.269826
28,42,446.160500
28,43,394.400833
28,44,313.671573
28,45,275.766399
28,46,179.487380
28,47,184.197587
28,48,166.433640
28,49,195.678964
28,50,646.823138
28,51,544.638891
28,52,492.219031
28,53,413.604685
28,54,356.674025
28,55,323.952268
28,56,263.899834
28,57,230.094725
28,58,216.223652
28,59,244.409326
28,60,636.224241
28,61,566.923013
28,62,519.998593
28,63,448.760378
28,64,406.642333
28,65,370.969536
28,66,326.911290
28,67,298.740243
28,68,330.218435
28,69,317.354105
28,70,667.955095
28,71,601.163291
28,72,558.671589
28,73,523.267138
28,74,470.068261
28,75,404.521366
28,76,405.452063
28,77,398.522839
28,78,378.562518
28,79,421.914554
28,80,718.834661
28,81,661.395515
28,82,613.196497
28,83,580.149181
28,84,519.238641
28,85,507.508235
28,86,448.026048
28,87,463.363496
28,88,479.585784
28,89,484.125580
28,90,774.850334
28,91,683.951147
28,92,662.157389
28,93,615.966023
28,94,594.399418
28,95,570.243692
28,96,549.399476
28,97,547.966881
28,98,524.486563
28,99,560.470780
29,30,676.293677
29,31,600.178734
29,32,514.232838
29,33,466.639015
29,34,361.762649
29,35,328.088755
29,36,227.902268
29,37,181.554672
29,38,94.085820
29,39,101.665086
29,40,667.994667
29,41,591.105427
29,42,523.577570
29,43,471.016252
29,44,389.532356
29,45,347.233877
29,46,241.795885
29,47,230.737673
29,48,181.147968
29,49,187.254077
29,50,723.363388
29,51,621.423362
29,52,566.410173
29,53,484.301406
29,54,426.049465
29,55,386.765628
29,56,318.982485
29,57,272.301656
29,58,239.251234
29,59,238.493587
29,60,710.787756
29,61,640.671328
29,62,589.301886
29,63,517.465364
29,64,472.254044
29,65,426.368102
29,66,373.195761
29,67,323.693125
29,68,344.989574
29,69,306.519515
29,70,739.943345
29,71,669.636419
29,72,622.806763
29,73,586.795283
29,74,525.099582
29,75,451.221691
29,76,445.307808
29,77,423.023611
29,78,388.402295
29,79,420.776524
29,80,788.560675
29,81,727.567579
29,82,674.889010
29,83,636.648338
29,84,568.175919
29,85,550.031363
29,86,480.495617
29,87,481.561817
29,88,485.007013
29,89,482.264182
29,90,840.393980
29,91,746.224348
29,92,718.167493
29,93,667.790871
29,94,637.910649
29,95,610.384949
29,96,578.560358
29,97,564.866710
29,98,531.274568
29,99,556.412490
30,31,78.130292
30,32,162.186906
30,33,214.078852
30,34,318.095025
30,35,360.939494
30,36,457.073940
30,37,516.353764
30,38,611.263295
30,39,681.482440
30,40,85.338059
30,41,133.938080
30,42,189.879577
30,43,243.181011
30,44,316.240956
30,45,380.878712
30,46,489.471029
30,47,542.659157
30,48,629.130095
30,49,685.494232
30,50,175.783647
30,51,157.428856
30,52,233.412888
30,53,312.521488
30,54,350.861764
30,55,417.693590
30,56,483.729225
30,57,547.643920
30,58,612.346716
30,59,699.581425
30,60,227.627447
30,61,233.517118
30,62,310.848779
30,63,326.534879
30,64,369.782071
30,65,460.293688
30,66,519.840035
30,67,616.917719
30,68,665.654797
30,69,749.074832
30,70,295.667891
30,71,334.215341
30,72,384.751935
30,73,386.354793
30,74,464.982625
30,75,520.372139
30,76,563.720015
30,77,645.724913
30,78,704.677373
30,79,772.259581
30,80,361.452304
30,81,389.523246
30,82,430.051658
30,83,476.515819
30,84,527.043205
30,85,573.145448
30,86,619.299286
30,87,704.434046
30,88,776.221524
30,89,812.500299
30,90,458.435046
30,91,452.412924
30,92,514.898830
30,93,536.380544
30,94,599.909986
30,95,615.488297
30,96,682.327280
30,97,755.650305
30,98,796.045550
30,99,872.854174
31,32,86.453160
31,33,136.075970
31,34,240.533715
31,35,282.856267
31,36,379.433854
31,37,438.440480
31,38,533.658520
31,39,603.535632
31,40,92.234843
31,41,81.435314
31,42,118.828853
31,43,168.490060
31,44,238.721603
31,45,303.811335
31,46,411.473212
31,47,464.962666
31,48,551.133433
31,49,607.529855
31,50,187.557933
31,51,124.034369
31,52,181.240394
31,53,246.628810
31,54,279.033763
31,55,344.825601
31,56,408.133848
31,57,471.028809
31,58,535.168383
31,59,622.222838
31,60,223.406558
31,61,204.542031
31,62,265.337684
31,63,266.916309
31,64,304.494682
31,65,391.709579
31,66,447.736000
31,67,542.347999
31,68,591.610809
31,69,672.808592
31,70,289.846054
31,71,305.752947
31,72,343.472634
31,73,338.619756
31,74,406.742025
31,75,454.038532
31,76,496.508549
31,77,575.836560
31,78,631.989090
31,79,699.696720
31,80,358.596387
31,81,368.837541
31,82,395.511354
31,83,432.892742
31,84,472.284065
31,85,514.930683
31,86,553.782129
31,87,636.855216
31,88,706.805124
31,89,741.862266
31,90,453.256276
31,91,429.071867
31,92,481.202921
31,93,493.770114
31,94,549.985533
31,95,561.793923
31,96,622.743221
31,97,692.075788
31,98,728.721516
31,99,804.244760
32,33,57.602270
32,34,156.832819
32,35,201.993629
32,36,295.645396
32,37,355.622602
32,38,449.638840
32,39,520.707236
32,40,168.013489
32,41,113.988599
32,42,93.260068
32,43,116.684228
32,44,167.244786
32,45,233.192067
32,46,333.785907
32,47,389.213752
32,48,472.889334
32,49,529.420503
32,50,252.289603
32,51,162.834636
32,52,181.460433
32,53,211.866366
32,54,227.308763
32,55,287.683884
32,56,341.531363
32,57,400.157523
32,58,461.621015
32,59,547.520069
32,60,273.184796
32,61,232.498384
32,62,265.267618
32,63,243.373248
32,64,267.092176
32,65,343.731604
32,66,390.327358
32,67,477.369579
32,68,527.654888
32,69,602.007658
32,70,333.286996
32,71,324.798236
32,72,343.958414
32,73,330.118800
32,74,378.341829
32,75,409.266497
32,76,449.128764
32,77,521.768328
32,78,571.106578
32,79,638.657568
32,80,401.291066
32,81,393.225643
32,82,402.400891
32,83,426.244912
32,84,447.729129
32,85,483.694550
32,86,508.817313
32,87,586.881762
32,88,652.546325
32,89,684.827369
32,90,490.558274
32,91,448.105907
32,92,486.204725
32,93,486.688066
32,94,531.110703
32,95,536.944941
32,96,587.394793
32,97,649.031828
32,98,678.441128
32,99,750.968450
33,34,105.164741
33,35,146.918234
33,36,243.637936
33,37,302.372965
33,38,397.834900
33,39,467.459787
33,40,203.232098
33,41,132.503705
33,42,79.676049
33,43,72.458839
33,44,109.739966
33,45,175.628238
33,46,277.245985
33,47,332.173644
33,48,416.677936
33,49,473.188443
33,50,274.132094
33,51,174.810844
33,52,165.351025
33,53,169.825041
33,54,175.440721
33,55,232.740743
33,56,284.181142
33,57,342.561855
33,58,404.241556
33,59,490.359477
33,60,282.923622
33,61,229.801296
33,62,241.850778
33,63,206.414180
33,64,221.242510
33,65,291.558197
33,66,334.679459
33,67,420.062464
33,68,470.432329
33,69,544.437786
33,70,335.928180
33,71,311.008096
33,72,317.588640
33,73,298.705712
33,74,334.667002
33,75,357.752462
33,76,396.362376
33,77,466.593689
33,78,514.308557
33,79,581.771308
33,80,401.383906
33,81,380.785111
33,82,378.412603
33,83,393.603947
33,84,405.010857
33,85,437.366609
33,86,456.610922
33,87,532.718732
33,88,597.058869
33,89,628.653705
33,90,484.964194
33,91,430.865295
33,92,459.454088
33,93,452.839918
33,94,490.381947
33,95,493.187130
33,96,538.566458
33,97,596.983118
33,98,623.984053
33,99,695.593309
34,35,49.674522
34,36,138.983185
34,37,198.802179
34,38,293.172255
34,39,363.874571
34,40,306.596742
34,41,231.463591
34,42,166.889078
34,43,122.716455
34,44,67.633491
34,45,107.752152
34,46,182.385575
34,47,239.755314
34,48,319.115091
34,49,375.496864
34,50,369.292805
34,51,267.094318
34,52,231.206215
34,53,186.737347
34,54,156.763817
34,55,187.299690
34,56,212.033041
34,57,258.864996
34,58,314.300464
34,59,397.529070
34,60,367.902985
34,61,304.865191
34,62,287.018821
34,63,229.142986
34,64,217.306698
34,65,255.504270
34,66,276.761297
34,67,344.297228
34,68,394.942539
34,69,456.921673
34,70,411.540077
34,71,366.230289
34,72,351.097016
34,73,323.462420
34,74,326.182311
34,75,320.382714
34,76,351.687644
34,77,407.327304
34,78,442.656235
34,79,508.471210
34,80,471.828444
34,81,434.643422
34,82,412.936971
34,83,409.819905
34,84,395.412570
34,85,415.464594
34,86,412.378177
34,87,477.573716
34,88,533.674271
34,89,560.502693
34,90,545.628659
34,91,475.138358
34,92,485.322349
34,93,463.819277
34,94,483.032153
34,95,477.259432
34,96,505.234517
34,97,550.284990
34,98,565.917458
34,99,631.786055
35,36,100.405602
35,37,156.275658
35,38,252.967102
35,39,320.980288
35,40,341.744408
35,41,263.560658
35,42,195.553956
35,43,143.395028
35,44,64.894517
35,45,68.879106
35,46,133.303417
35,47,190.370810
35,48,271.263876
35,49,327.768700
35,50,395.770452
35,51,293.569831
35,52,245.030345
35,53,181.469063
35,54,137.859174
35,55,151.749115
35,56,165.094065
35,57,209.362960
35,58,264.746379
35,59,348.424747
35,60,387.340291
35,61,320.078073
35,62,287.711111
35,63,222.620701
35,64,199.089484
35,65,220.559752
35,66,233.013105
35,67,295.529656
35,68,346.075117
35,69,407.294467
35,70,424.483718
35,71,369.108566
35,72,343.707826
35,73,312.873767
35,74,300.475740
35,75,283.034605
35,76,311.136004
35,77,361.776101
35,78,394.267439
35,79,459.697849
35,80,480.806225
35,81,435.256789
35,82,404.400047
35,83,392.822746
35,84,367.509030
35,85,382.267190
35,86,371.219047
35,87,432.693191
35,88,486.609411
35,89,512.456015
35,90,548.180471
35,91,470.164387
35,92,471.339093
35,93,443.457192
35,94,454.626266
35,95,445.520465
35,96,466.839572
35,97,507.370834
35,98,519.943783
35,99,584.411360
36,37,61.458977
36,38,154.225580
36,39,225.386020
36,40,441.813146
36,41,363.930803
36,42,295.942844
36,43,243.119925
36,44,161.950388
36,45,128.755931
36,46,80.288503
36,47,131.061495
36,48,191.469557
36,49,246.020432
36,50,495.505916
36,51,393.521663
36,52,340.720380
36,53,265.511660
36,54,211.286715
36,55,192.985465
36,56,159.597654
36,57,168.443740
36,58,203.091298
36,59,276.297373
36,60,484.546201
36,61,415.568102
36,62,372.854111
36,63,303.017689
36,64,266.590962
36,65,253.221382
36,66,234.318443
36,67,258.776193
36,68,305.561075
36,69,343.167352
36,70,517.613507
36,71,454.571802
36,72,418.463622
36,73,384.493912
36,74,347.979587
36,75,303.178195
36,76,318.702800
36,77,344.803128
36,78,356.802398
36,79,416.602100
36,80,570.427043
36,81,517.400493
36,82,476.150991
36,83,452.319233
36,84,407.180003
36,85,408.615600
36,86,373.280215
36,87,416.416447
36,88,456.562520
36,89,474.823246
36,90,631.101357
36,91,545.302939
36,92,533.764071
36,93,495.719907
36,94,490.191027
36,95,473.367912
36,96,475.037125
36,97,497.895249
36,98,495.636755
36,99,550.409534
37,38,97.496471
37,39,165.147315
37,40,497.352564
37,41,418.359880
37,42,349.589586
37,43,294.927171
37,44,212.523049
37,45,165.814296
37,46,66.967483
37,47,91.750126
37,48,132.895782
37,49,185.972566
37,50,545.812378
37,51,444.800800
37,52,385.954747
37,53,302.759031
37,54,244.713325
37,55,210.224332
37,56,154.263411
37,57,136.976844
37,58,154.050828
37,59,219.452840
37,60,530.428613
37,61,459.784565
37,62,408.103809
37,63,336.447612
37,64,293.088142
37,65,259.563174
37,66,223.114400
37,67,221.874886
37,68,264.334818
37,69,288.829621
37,70,558.412359
37,71,488.813579
37,72,444.964129
37,73,409.501506
37,74,358.261342
37,75,298.632513
37,76,305.652340
37,77,315.844377
37,78,315.718474
37,79,371.272369
37,80,607.298839
37,81,548.132034
37,82,499.432320
37,83,467.454792
37,84,410.524565
37,85,403.591809
37,86,354.629477
37,87,385.719851
37,88,417.400226
37,89,431.407813
37,90,661.456492
37,91,570.165726
37,92,549.493193
37,93,505.147991
37,94,488.907620
37,95,467.604599
37,96,457.276360
37,97,469.385162
37,98,458.933349
37,99,507.930231
38,39,75.718440
38,40,594.539127
38,41,515.737618
38,42,447.032582
38,43,392.421962
38,44,310.012951
38,45,261.188001
38,46,150.493479
38,47,136.847833
38,48,102.625418
38,49,132.499408
38,50,643.067929
38,51,542.226450
38,52,482.113231
38,53,396.165261
38,54,337.099756
38,55,294.235925
38,56,224.997024
38,57,179.512005
38,58,155.226564
38,59,180.328551
38,60,626.502497
38,61,555.379068
38,62,499.522868
38,63,427.495913
38,64,380.582764
38,65,332.305857
38,66,279.890115
38,67,239.219351
38,68,267.759950
38,69,253.446117
38,70,652.180330
38,71,579.061014
38,72,530.139072
38,73,493.970523
38,74,431.013770
38,75,358.005024
38,76,354.062556
38,77,339.349872
38,78,315.291584
