timestamp,node_id,node_addr,node_role,message
1180.599617,22,"[6,1]",CLUSTER_HEAD,"Packet received at [6,1] from [6,6]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [6,6], 'gui': 33, 'role': <Roles.REGISTERED: 4>, 'addr': [6,6], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1180.599500582144, 'arrival_time': 1180.5996103221096, 'distance': 109.73996556353288} dest: [255,255] package type: HEART_BEAT"
1183.534244,45,"[3,2]",REGISTERED,"Cluster Routing package DATA to next hop [3,254] for destination [2,2] from [3,2]"
1183.534312,35,"[2,2]",CLUSTER_HEAD,"Packet received at [2,2] from [3,2]: {'dest': [2,2], 'type': 'DATA', 'source': [3,2], 'data': 35.73196067261863, 'previous_hop': 45, 'sent_time': 1183.5342435673954, 'packet_id': '45_6', 'next_hop': [3,254], 'routing_option': 'Cluster Routing Cluster'} dest: [2,2] package type: DATA"
1183.534312,35,"[2,2]",CLUSTER_HEAD,"DATA received from [3,2]: 35.73196067261863"
1185.917737,38,"[2,5]",ROUTER,"Packet received at [2,5] from [10,4]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [10,4], 'gui': 39, 'role': <Roles.REGISTERED: 4>, 'addr': [10,4], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 1185.9176608431812} dest: [255,255] package type: HEART_BEAT"
1185.917747,49,"[10,2]",REGISTERED,"Packet received at [10,2] from [10,4]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [10,4], 'gui': 39, 'role': <Roles.REGISTERED: 4>, 'addr': [10,4], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 1185.9176608431812, 'arrival_time': 1185.917736561621, 'distance': 75.7184397568296} dest: [255,255] package type: HEART_BEAT"
1185.917755,48,"[10,1]",CLUSTER_HEAD,"Packet received at [10,1] from [10,4]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [10,4], 'gui': 39, 'role': <Roles.REGISTERED: 4>, 'addr': [10,4], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 1185.9176608431812, 'arrival_time': 1185.9177469028841, 'distance': 86.05970289955805} dest: [255,255] package type: HEART_BEAT"
1185.917763,29,"[10,2]",REGISTERED,"Packet received at [10,2] from [10,4]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [10,4], 'gui': 39, 'role': <Roles.REGISTERED: 4>, 'addr': [10,4], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 1185.9176608431812, 'arrival_time': 1185.917754811986, 'distance': 93.96880488212281} dest: [255,255] package type: HEART_BEAT"
1187.434248,47,"[2,3]",ROUTER,"Packet received at [2,3] from [2,2]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [2,2], 'gui': 46, 'role': <Roles.REGISTERED: 4>, 'addr': [2,2], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1187.43418972277} dest: [255,255] package type: HEART_BEAT"
1187.434257,37,"[2,1]",CLUSTER_HEAD,"Packet received at [2,1] from [2,2]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [2,2], 'gui': 46, 'role': <Roles.REGISTERED: 4>, 'addr': [2,2], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1187.43418972277, 'arrival_time': 1187.4342475758128, 'distance': 57.85304291223566} dest: [255,255] package type: HEART_BEAT"
1187.434270,36,"[3,8]",REGISTERED,"Packet received at [3,8] from [2,2]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [2,2], 'gui': 46, 'role': <Roles.REGISTERED: 4>, 'addr': [2,2], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1187.43418972277, 'arrival_time': 1187.4342566902535, 'distance': 66.96748349025357} dest: [255,255] package type: HEART_BEAT"
1187.434278,56,"[4,3]",CLUSTER_HEAD,"Packet received at [4,3] from [2,2]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [2,2], 'gui': 46, 'role': <Roles.REGISTERED: 4>, 'addr': [2,2], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1187.43418972277, 'arrival_time': 1187.4342700112725, 'distance': 80.2885025119225} dest: [255,255] package type: HEART_BEAT"
1187.434278,57,"[4,2]",REGISTERED,"Packet received at [4,2] from [2,2]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [2,2], 'gui': 46, 'role': <Roles.REGISTERED: 4>, 'addr': [2,2], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1187.43418972277, 'arrival_time': 1187.4342777473667, 'distance': 88.02459656443051} dest: [255,255] package type: HEART_BEAT"
1187.434306,45,"[3,2]",REGISTERED,"Packet received at [3,2] from [2,2]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [2,2], 'gui': 46, 'role': <Roles.REGISTERED: 4>, 'addr': [2,2], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1187.43418972277, 'arrival_time': 1187.4342783989077, 'distance': 88.67613765793085} dest: [255,255] package type: HEART_BEAT"
1187.434311,57,"[4,2]",REGISTERED,"Packet received at [4,2] from [2,3]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [2,3], 'gui': 47, 'role': <Roles.ROUTER: 6>, 'addr': [2,3], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1187.4342640706986} dest: [255,255] package type: HEART_BEAT"
1187.434322,46,"[2,2]",REGISTERED,"Packet received at [2,2] from [2,3]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [2,3], 'gui': 47, 'role': <Roles.ROUTER: 6>, 'addr': [2,3], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1187.4342640706986, 'arrival_time': 1187.434310767316, 'distance': 46.696617408057264} dest: [255,255] package type: HEART_BEAT"
1187.434339,58,"[10,5]",REGISTERED,"Packet received at [10,5] from [2,3]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [2,3], 'gui': 47, 'role': <Roles.ROUTER: 6>, 'addr': [2,3], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1187.4342640706986, 'arrival_time': 1187.4343219237414, 'distance': 57.85304291223566} dest: [255,255] package type: HEART_BEAT"
1187.434354,48,"[10,1]",CLUSTER_HEAD,"Packet received at [10,1] from [2,3]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [2,3], 'gui': 47, 'role': <Roles.ROUTER: 6>, 'addr': [2,3], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1187.4342640706986, 'arrival_time': 1187.4343391437149, 'distance': 75.073016298314} dest: [255,255] package type: HEART_BEAT"
1187.434356,56,"[4,3]",CLUSTER_HEAD,"Packet received at [4,3] from [2,3]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [2,3], 'gui': 47, 'role': <Roles.ROUTER: 6>, 'addr': [2,3], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1187.4342640706986, 'arrival_time': 1187.4343540869693, 'distance': 90.01627058204924} dest: [255,255] package type: HEART_BEAT"
1187.434356,37,"[2,1]",CLUSTER_HEAD,"Packet received at [2,1] from [2,3]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [2,3], 'gui': 47, 'role': <Roles.ROUTER: 6>, 'addr': [2,3], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1187.4342640706986, 'arrival_time': 1187.4343555202759, 'distance': 91.44957718974511} dest: [255,255] package type: HEART_BEAT"
1187.434392,27,"[2,6]",REGISTERED,"Packet received at [2,6] from [2,4]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [2,4], 'gui': 28, 'role': <Roles.ROUTER: 6>, 'addr': [2,4], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1187.434330176816} dest: [255,255] package type: HEART_BEAT"
1187.434395,38,"[2,5]",ROUTER,"Packet received at [2,5] from [2,4]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [2,4], 'gui': 28, 'role': <Roles.ROUTER: 6>, 'addr': [2,4], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1187.434330176816, 'arrival_time': 1187.4343922604405, 'distance': 62.08362440187884} dest: [255,255] package type: HEART_BEAT"
1187.434408,19,"[5,1]",REGISTERED,"Packet received at [5,1] from [2,4]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [2,4], 'gui': 28, 'role': <Roles.ROUTER: 6>, 'addr': [2,4], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1187.434330176816, 'arrival_time': 1187.4343945934766, 'distance': 64.41666057215909} dest: [255,255] package type: HEART_BEAT"
1187.434409,29,"[10,2]",REGISTERED,"Packet received at [10,2] from [2,4]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [2,4], 'gui': 28, 'role': <Roles.ROUTER: 6>, 'addr': [2,4], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1187.434330176816, 'arrival_time': 1187.4344081106653, 'distance': 77.93384941006899} dest: [255,255] package type: HEART_BEAT"
1187.434410,17,"[5,3]",REGISTERED,"Packet received at [5,3] from [2,4]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [2,4], 'gui': 28, 'role': <Roles.ROUTER: 6>, 'addr': [2,4], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1187.434330176816, 'arrival_time': 1187.4344090495474, 'distance': 78.87273140233852} dest: [255,255] package type: HEART_BEAT"
1187.434415,18,"[5,2]",CLUSTER_HEAD,"Packet received at [5,2] from [2,4]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [2,4], 'gui': 28, 'role': <Roles.ROUTER: 6>, 'addr': [2,4], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1187.434330176816, 'arrival_time': 1187.434410164057, 'distance': 79.98724094080721} dest: [255,255] package type: HEART_BEAT"
1187.434444,37,"[2,1]",CLUSTER_HEAD,"Packet received at [2,1] from [2,4]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [2,4], 'gui': 28, 'role': <Roles.ROUTER: 6>, 'addr': [2,4], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1187.434330176816, 'arrival_time': 1187.4344145744983, 'distance': 84.39768237370916} dest: [255,255] package type: HEART_BEAT"
1187.436766,59,"[10,3]",ROUTER,"Packet received at [10,3] from [17,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [17,254], 'gui': 69, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [17,1], 'ch_addr': [17,254], 'hop_count': 6, 'power_levels': 45, 'sent_time': 1187.4366923533505} dest: [255,255] package type: HEART_BEAT"
1187.436801,68,"[17,2]",REGISTERED,"Packet received at [17,2] from [17,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [17,254], 'gui': 69, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [17,1], 'ch_addr': [17,254], 'hop_count': 6, 'power_levels': 45, 'sent_time': 1187.4366923533505, 'arrival_time': 1187.4367656192783, 'distance': 73.26592784265532} dest: [255,255] package type: HEART_BEAT"
1187.436808,78,"[17,3]",CLUSTER_HEAD,"Packet received at [17,3] from [17,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [17,254], 'gui': 69, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [17,1], 'ch_addr': [17,254], 'hop_count': 6, 'power_levels': 45, 'sent_time': 1187.4366923533505, 'arrival_time': 1187.4368008645947, 'distance': 108.5112441759191} dest: [255,255] package type: HEART_BEAT"
1187.436811,79,"[17,4]",CLUSTER_HEAD,"Packet received at [17,4] from [17,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [17,254], 'gui': 69, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [17,1], 'ch_addr': [17,254], 'hop_count': 6, 'power_levels': 45, 'sent_time': 1187.4366923533505, 'arrival_time': 1187.436808130925, 'distance': 115.77757461062187} dest: [255,255] package type: HEART_BEAT"
1187.436815,49,"[10,2]",REGISTERED,"Packet received at [10,2] from [17,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [17,254], 'gui': 69, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [17,1], 'ch_addr': [17,254], 'hop_count': 6, 'power_levels': 45, 'sent_time': 1187.4366923533505, 'arrival_time': 1187.4368111396375, 'distance': 118.78628690182423} dest: [255,255] package type: HEART_BEAT"
1187.442832,95,"[29,3]",REGISTERED,"Packet received at [29,3] from [36,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [36,254], 'gui': 94, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [36,1], 'ch_addr': [36,254], 'hop_count': 10, 'power_levels': 45, 'sent_time': 1187.4427920736505} dest: [255,255] package type: HEART_BEAT"
1187.442879,93,"[34,2]",REGISTERED,"Packet received at [34,2] from [36,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [36,254], 'gui': 94, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [36,1], 'ch_addr': [36,254], 'hop_count': 10, 'power_levels': 45, 'sent_time': 1187.4427920736505, 'arrival_time': 1187.442831982476, 'distance': 39.90882568722305} dest: [255,255] package type: HEART_BEAT"
1187.442880,84,"[35,1]",ROUTER,"Packet received at [35,1] from [36,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [36,254], 'gui': 94, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [36,1], 'ch_addr': [36,254], 'hop_count': 10, 'power_levels': 45, 'sent_time': 1187.4427920736505, 'arrival_time': 1187.4428792147708, 'distance': 87.14112037636869} dest: [255,255] package type: HEART_BEAT"
1187.442880,85,"[31,2]",REGISTERED,"Packet received at [31,2] from [36,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [36,254], 'gui': 94, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [36,1], 'ch_addr': [36,254], 'hop_count': 10, 'power_levels': 45, 'sent_time': 1187.4427920736505, 'arrival_time': 1187.442879698352, 'distance': 87.62470152543703} dest: [255,255] package type: HEART_BEAT"
1188.440102,41,"[14,1]",REGISTERED,"Packet received at [14,1] from [14,3]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [14,3], 'gui': 51, 'role': <Roles.REGISTERED: 4>, 'addr': [14,3], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 1188.4400527859802} dest: [255,255] package type: HEART_BEAT"
1188.440133,40,"[14,2]",CLUSTER_HEAD,"Packet received at [14,2] from [14,3]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [14,3], 'gui': 51, 'role': <Roles.REGISTERED: 4>, 'addr': [14,3], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 1188.4400527859802, 'arrival_time': 1188.4401022307893, 'distance': 49.444808978673265} dest: [255,255] package type: HEART_BEAT"
1188.440134,61,"[21,2]",ROUTER,"Packet received at [21,2] from [14,3]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [14,3], 'gui': 51, 'role': <Roles.REGISTERED: 4>, 'addr': [14,3], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 1188.4400527859802, 'arrival_time': 1188.4401331300346, 'distance': 80.34405441269953} dest: [255,255] package type: HEART_BEAT"
1188.440136,52,"[16,3]",CLUSTER_HEAD,"Packet received at [16,3] from [14,3]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [14,3], 'gui': 51, 'role': <Roles.REGISTERED: 4>, 'addr': [14,3], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 1188.4400527859802, 'arrival_time': 1188.4401335065893, 'distance': 80.72060917747126} dest: [255,255] package type: HEART_BEAT"
1188.440153,42,"[16,4]",REGISTERED,"Packet received at [16,4] from [14,3]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [14,3], 'gui': 51, 'role': <Roles.REGISTERED: 4>, 'addr': [14,3], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 1188.4400527859802, 'arrival_time': 1188.4401363947552, 'distance': 83.6087749780678} dest: [255,255] package type: HEART_BEAT"
1188.440155,50,"[14,4]",CLUSTER_HEAD,"Packet received at [14,4] from [14,3]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [14,3], 'gui': 51, 'role': <Roles.REGISTERED: 4>, 'addr': [14,3], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 1188.4400527859802, 'arrival_time': 1188.44015302829, 'distance': 100.24230989112645} dest: [255,255] package type: HEART_BEAT"
1188.440208,60,"[21,1]",ROUTER,"Packet received at [21,1] from [21,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [21,254], 'gui': 50, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [14,4], 'ch_addr': [21,254], 'hop_count': 5, 'power_levels': 45, 'sent_time': 1188.44014728601} dest: [255,255] package type: HEART_BEAT"
1188.440245,40,"[14,2]",CLUSTER_HEAD,"Packet received at [14,2] from [21,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [21,254], 'gui': 50, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [14,4], 'ch_addr': [21,254], 'hop_count': 5, 'power_levels': 45, 'sent_time': 1188.44014728601, 'arrival_time': 1188.440208253167, 'distance': 60.96715691167703} dest: [255,255] package type: HEART_BEAT"
1188.440250,51,"[14,3]",REGISTERED,"Packet received at [14,3] from [21,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [21,254], 'gui': 50, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [14,4], 'ch_addr': [21,254], 'hop_count': 5, 'power_levels': 45, 'sent_time': 1188.44014728601, 'arrival_time': 1188.4402452304828, 'distance': 97.94447281431313} dest: [255,255] package type: HEART_BEAT"
1188.440259,61,"[21,2]",ROUTER,"Packet received at [21,2] from [21,254]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [21,254], 'gui': 50, 'role': <Roles.CLUSTER_HEAD: 5>, 'addr': [14,4], 'ch_addr': [21,254], 'hop_count': 5, 'power_levels': 45, 'sent_time': 1188.44014728601, 'arrival_time': 1188.4402496970415, 'distance': 102.41103168083526} dest: [255,255] package type: HEART_BEAT"
1191.088386,26,"[1,3]",ROUTER,"Packet received at [1,3] from [3,9]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [3,9], 'gui': 25, 'role': <Roles.REGISTERED: 4>, 'addr': [3,9], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1191.0883402356812} dest: [255,255] package type: HEART_BEAT"
1191.088401,15,"[19,2]",REGISTERED,"Packet received at [19,2] from [3,9]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [3,9], 'gui': 25, 'role': <Roles.REGISTERED: 4>, 'addr': [3,9], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1191.0883402356812, 'arrival_time': 1191.0883862054563, 'distance': 45.96977501974692} dest: [255,255] package type: HEART_BEAT"
1191.088407,24,"[1,1]",ROOT,"Packet received at [1,1] from [3,9]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [3,9], 'gui': 25, 'role': <Roles.REGISTERED: 4>, 'addr': [3,9], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1191.0883402356812, 'arrival_time': 1191.0884013393504, 'distance': 61.10366920525162} dest: [255,255] package type: HEART_BEAT"
1191.088426,14,"[1,2]",ROUTER,"Packet received at [1,2] from [3,9]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [3,9], 'gui': 25, 'role': <Roles.REGISTERED: 4>, 'addr': [3,9], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1191.0883402356812, 'arrival_time': 1191.088406870437, 'distance': 66.63475569187354} dest: [255,255] package type: HEART_BEAT"
1191.088434,16,"[15,2]",CLUSTER_HEAD,"Packet received at [15,2] from [3,9]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [3,9], 'gui': 25, 'role': <Roles.REGISTERED: 4>, 'addr': [3,9], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1191.0883402356812, 'arrival_time': 1191.0884260151386, 'distance': 85.77945729041001} dest: [255,255] package type: HEART_BEAT"
1191.088435,34,"[3,10]",REGISTERED,"Packet received at [3,10] from [3,9]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [3,9], 'gui': 25, 'role': <Roles.REGISTERED: 4>, 'addr': [3,9], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1191.0883402356812, 'arrival_time': 1191.0884342387699, 'distance': 94.00308870302857} dest: [255,255] package type: HEART_BEAT"
1191.088438,35,"[2,2]",CLUSTER_HEAD,"Packet received at [2,2] from [3,9]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [3,9], 'gui': 25, 'role': <Roles.REGISTERED: 4>, 'addr': [3,9], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1191.0883402356812, 'arrival_time': 1191.0884345205195, 'distance': 94.28483821314495} dest: [255,255] package type: HEART_BEAT"
1191.088441,36,"[3,8]",REGISTERED,"Packet received at [3,8] from [3,9]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [3,9], 'gui': 25, 'role': <Roles.REGISTERED: 4>, 'addr': [3,9], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1191.0883402356812, 'arrival_time': 1191.0884378032588, 'distance': 97.56757745580647} dest: [255,255] package type: HEART_BEAT"
1195.577670,2,"[12,2]",CLUSTER_HEAD,"Packet received at [12,2] from [6,7]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [6,7], 'gui': 12, 'role': <Roles.REGISTERED: 4>, 'addr': [6,7], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1195.5776165935736} dest: [255,255] package type: HEART_BEAT"
1195.577681,13,"[6,3]",ROUTER,"Packet received at [6,3] from [6,7]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [6,7], 'gui': 12, 'role': <Roles.REGISTERED: 4>, 'addr': [6,7], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1195.5776165935736, 'arrival_time': 1195.5776699337148, 'distance': 53.34014128277186} dest: [255,255] package type: HEART_BEAT"
1195.577683,22,"[6,1]",CLUSTER_HEAD,"Packet received at [6,1] from [6,7]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [6,7], 'gui': 12, 'role': <Roles.REGISTERED: 4>, 'addr': [6,7], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1195.5776165935736, 'arrival_time': 1195.5776809978113, 'distance': 64.40423771354662} dest: [255,255] package type: HEART_BEAT"
1195.577712,11,"[6,8]",ROUTER,"Packet received at [6,8] from [6,7]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [6,7], 'gui': 12, 'role': <Roles.REGISTERED: 4>, 'addr': [6,7], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1195.5776165935736, 'arrival_time': 1195.5776833843934, 'distance': 66.79081974137736} dest: [255,255] package type: HEART_BEAT"
1195.577719,3,"[12,1]",REGISTERED,"Packet received at [12,1] from [6,7]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [6,7], 'gui': 12, 'role': <Roles.REGISTERED: 4>, 'addr': [6,7], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1195.5776165935736, 'arrival_time': 1195.5777117305013, 'distance': 95.13692781402125} dest: [255,255] package type: HEART_BEAT"
1195.577728,23,"[1,4]",ROUTER,"Packet received at [1,4] from [6,7]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [6,7], 'gui': 12, 'role': <Roles.REGISTERED: 4>, 'addr': [6,7], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1195.5776165935736, 'arrival_time': 1195.5777188731488, 'distance': 102.27957534660624} dest: [255,255] package type: HEART_BEAT"
1195.577729,21,"[6,2]",ROUTER,"Packet received at [6,2] from [6,7]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [6,7], 'gui': 12, 'role': <Roles.REGISTERED: 4>, 'addr': [6,7], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1195.5776165935736, 'arrival_time': 1195.577728091793, 'distance': 111.49821954904223} dest: [255,255] package type: HEART_BEAT"
1195.577729,1,"[12,3]",REGISTERED,"Packet received at [12,3] from [6,7]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [6,7], 'gui': 12, 'role': <Roles.REGISTERED: 4>, 'addr': [6,7], 'ch_addr': None, 'hop_count': 3, 'power_levels': 45, 'sent_time': 1195.5776165935736, 'arrival_time': 1195.5777290317199, 'distance': 112.43814636363327} dest: [255,255] package type: HEART_BEAT"
1196.191113,63,"[23,1]",REGISTERED,"Packet received at [23,1] from [16,2]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [16,2], 'gui': 53, 'role': <Roles.REGISTERED: 4>, 'addr': [16,2], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 1196.1910708875928} dest: [255,255] package type: HEART_BEAT"
1196.191129,64,"[22,4]",REGISTERED,"Packet received at [22,4] from [16,2]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [16,2], 'gui': 53, 'role': <Roles.REGISTERED: 4>, 'addr': [16,2], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 1196.1910708875928, 'arrival_time': 1196.1911132932678, 'distance': 42.40567513113822} dest: [255,255] package type: HEART_BEAT"
1196.191131,54,"[22,3]",CLUSTER_HEAD,"Packet received at [22,3] from [16,2]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [16,2], 'gui': 53, 'role': <Roles.REGISTERED: 4>, 'addr': [16,2], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 1196.1910708875928, 'arrival_time': 1196.1911287544003, 'distance': 57.866807571918066} dest: [255,255] package type: HEART_BEAT"
1196.191168,52,"[16,3]",CLUSTER_HEAD,"Packet received at [16,3] from [16,2]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [16,2], 'gui': 53, 'role': <Roles.REGISTERED: 4>, 'addr': [16,2], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 1196.1910708875928, 'arrival_time': 1196.1911305095346, 'distance': 59.62194187794937} dest: [255,255] package type: HEART_BEAT"
1196.191168,43,"[16,1]",CLUSTER_HEAD,"Packet received at [16,1] from [16,2]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [16,2], 'gui': 53, 'role': <Roles.REGISTERED: 4>, 'addr': [16,2], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 1196.1910708875928, 'arrival_time': 1196.1911682682812, 'distance': 97.38068845074095} dest: [255,255] package type: HEART_BEAT"
1196.191178,62,"[23,2]",ROUTER,"Packet received at [23,2] from [16,2]: {'dest': [255,255], 'type': 'HEART_BEAT', 'source': [16,2], 'gui': 53, 'role': <Roles.REGISTERED: 4>, 'addr': [16,2], 'ch_addr': None, 'hop_count': 5, 'power_levels': 45, 'sent_time': 1196.1910708875928, 'arrival_time': 1196.191168474353, 'distance': 97.58676008350812} dest: [255,255] package type: HEART_BEAT"
